id	datum	update	title	url
3218	2020-04-08	2020-04-09	https://www.goettingen.de/magazin/artikel.php?artikel=3218	399 bestätigte Infektionen in Stadt und Landkreis
3219	2020-04-08		https://www.goettingen.de/magazin/artikel.php?artikel=3219	Schwangerschaft: Beratungsstellen beraten weiterhin
3220	2020-04-09		https://www.goettingen.de/magazin/artikel.php?artikel=3220	Ab 15.04.: Wilhelm-Weber-Straße am Botanischen Garten gesperrt
3221	2020-04-09	2020-04-15	https://www.goettingen.de/magazin/artikel.php?artikel=3221	Göttingen zieht an - digitaler Aktionstag am
3222	2020-04-17		https://www.goettingen.de/magazin/artikel.php?artikel=3222	Stahlbauarbeiten
3223	2020-04-09		https://www.goettingen.de/magazin/artikel.php?artikel=3223	Coronavirus: 433 bestätige Infektionen
3224	2020-04-09		https://www.goettingen.de/magazin/artikel.php?artikel=3224	Angebot in der systemischen Beratung
3226	2020-04-10	2020-04-11	https://www.goettingen.de/magazin/artikel.php?artikel=3226	Bestätigte Infektionen steigen auf 470
3227	2020-04-10		https://www.goettingen.de/magazin/artikel.php?artikel=3227	Corona: Hilfe bei psychischen Belastungen
3228	2020-04-11	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3228	Stadt und Landkreis Göttingen: Infektionen steigen auf 488
3230	2020-04-12	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3230	Göttingen: 520 bestätigte Infektionen in Stadt und Landkreis
3231	2020-04-12	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3231	Virtuelle Bühne für die Kunst
3232	2020-04-13	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3232	Göttingen: 551 bestätigte Infektionen in Stadt und Landkreis
3233	2020-04-14		https://www.goettingen.de/magazin/artikel.php?artikel=3233	Amtsblatt Nr. 16 liegt vor
3234	2020-04-14		https://www.goettingen.de/magazin/artikel.php?artikel=3234	Kreuzung Breite Straße/ Obere Mühle ab 20. April gesperrt
3235	2020-04-14	2020-04-17	https://www.goettingen.de/magazin/artikel.php?artikel=3235	Coronavirus: 555 bestätigte Infektionen in Stadt und Landkreis
3236	2020-04-14		https://www.goettingen.de/magazin/artikel.php?artikel=3236	Ohne Gewalt: Sicher durch die Krise
3237	2020-04-14		https://www.goettingen.de/magazin/artikel.php?artikel=3237	Göttinger Feuerbestattungsanlage erneut ausgezeichnet
3238	2020-04-15		https://www.goettingen.de/magazin/artikel.php?artikel=3238	Leitung des Fachbereichs Gebäude
3239	2020-04-15	2020-04-23	https://www.goettingen.de/magazin/artikel.php?artikel=3239	Schafe in der Leineaue: Beweidungsprojekt startet
3240	2020-04-15		https://www.goettingen.de/magazin/artikel.php?artikel=3240	Coronavirus: 578 bestätigte Infektionen in Stadt und Landkreis
3241	2020-04-15		https://www.goettingen.de/magazin/artikel.php?artikel=3241	Straßensozialarbeit mit Schutzmasken ausgestattet
3242	2020-04-15		https://www.goettingen.de/magazin/artikel.php?artikel=3242	Straße Gesundbrunnen: Sperrung ab 20. April
3243	2020-04-16		https://www.goettingen.de/magazin/artikel.php?artikel=3243	Stadtbibliothek: Die Meinung junger Leute ist gefragt
3244	2020-04-20	2020-05-13	https://www.goettingen.de/magazin/artikel.php?artikel=3244	Sachversicherungen Gebäude- und Inhaltsversicherungen
